,address,price,agency_property_listings_url,agency_logo,property_images,property_url,property_id,move_in_date,data_collection_date,listing_title,listing_description,num_bedrooms,num_bathrooms,num_garages,property_features,google_maps_location_url,gps_coordinates,suburb,state_and_territory,postcode,agent_name,off_market,ad_details_included,ad_removed_date,ad_posted_date
\n
\nThis stunning 3 bedroom was built in 2020, provides abundance of natural light, every room in the house is spacious giving you plenty of room to move and the low maintenance back yard gives plenty of room for the kids to play and to entertain with family and friends.
\n
\nThe home boasts three good sized bedrooms with BIR, ensuite bathroom, well-appointed kitchen and complete with an easy care backyard. Surrounded by nature in a leafy suburb and close to Mt Rogers Reserve this impressive home is close to transport, local schools, and shopping amenity.
\nFeatures include:
\nOpen plan living/kitchen design
\nlow maintenance backyard
\nStylish kitchen with brand new appliances including dishwasher
\n3 generous sized bedrooms with built-in robes
\nMaster bedroom with ensuite
\nBlock-out blinds throughout property for extra insulation
\nDucted heating and cooling throughout
\nSingle car space and roadside parking
\n
\nAVAILABLE NOW FOR 12 MONTHS LEASE
\n
\n 
\n
\nThe following clauses apply:
\n
\nLessor's consent is required to keep an animal on the premises
\n
\nHouse Professional Cleaned
\n
\nNo Smoking inside the house
\n
\nBreak Fee clause applies
\n
\nSubmit a full application through Domain (A completed application, 100 points of ID and proof of income).
\n
\n 
\n
\nDISCLAIMER
\n
\nReliance Residential make all efforts to provide correct information on this listing. We cannot accept responsibility and disclaim all liabilities in regard to any errors contained in this advertisement. We encourage prospective tenants to inspect and rely on their own investigations to validate the information provided.
\n
\nContact Shelly 0479114411 for more information or to book an appointment",3,2,1,"['Pets', 'Cooling', 'Heating', 'Dishwasher', 'Water Tank']","https://www.google.com/maps/search/?api=1&query=2%2F49%20Spalding%20Street%2C%20Flynn;&center=-35.1996557,149.0480652&zoom=20;","GPS Location: -35.1996557, 149.0480652",Flynn,ACT,2615,Shelly Gupta,False,True,,2022-10-31 11:02:04
294,"15 Mt Warning crescent, Palmerston",$750pw,https://tenantapp.com.au/Rentals/Agency/EnVogue,https://inspectre.blob.core.windows.net/logos/EnVogue.jpg,"['https://inspectre.blob.core.windows.net/images/normal/50f3e9f5%2Dfbfe%2De8d3%2Dd1eb%2Da1890db15a32.jpg', 'https://inspectre.blob.core.windows.net/images/normal/20c991b5%2D317c%2D6f77%2D5424%2D11cd8108ba57.jpg', 'https://inspectre.blob.core.windows.net/images/normal/d8000b2d%2Db2b3%2Db787%2D237c%2D5afbdd9bccb6.jpg', 'https://inspectre.blob.core.windows.net/images/normal/88a6cff8%2D062e%2D7df0%2D0e9c%2Def876a8110f8.jpg', 'https://inspectre.blob.core.windows.net/images/normal/82921d8b%2D66b3%2D9751%2D3aca%2D40e2ebb4f19d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/ae02d7d1%2D5a03%2Dded5%2Dc91a%2De28dcc34e7ea.jpg', 'https://inspectre.blob.core.windows.net/images/normal/98785e5e%2Dde22%2D62fb%2D3041%2D46a226d1f4fa.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f4a01ac6%2Db359%2D4091%2D5306%2Daac9827cae12.jpg', 'https://inspectre.blob.core.windows.net/images/normal/6532d444%2D6df7%2Daaf6%2Dad85%2D613ad21fbe33.jpg', 'https://inspectre.blob.core.windows.net/images/normal/75cb0993%2D64d7%2D8cf5%2D1b16%2D93a8ab38e6c5.jpg', 'https://inspectre.blob.core.windows.net/images/normal/694b5686%2Da2b1%2D2a6b%2D2a80%2Da6f7bfb095cd.jpg', 'https://inspectre.blob.core.windows.net/images/normal/40c79f41%2Dde96%2Da448%2D200b%2D17fd5ce1635d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/9adf3810%2D0001%2D92b0%2De255%2D7661c1accc72.jpg', 'https://inspectre.blob.core.windows.net/images/normal/507b9850%2D93c2%2D47c7%2D5cb2%2De4092ed3327d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/14f72d0a%2Df395%2Dd312%2D52ab%2D952871ad519e.jpg', 'https://inspectre.blob.core.windows.net/images/normal/9160b3d8%2D6440%2De00b%2Daea4%2D62fb2b0c206d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/fe046f5d%2D7809%2Ddae1%2D5344%2D868156d39a40.jpg', 'https://inspectre.blob.core.windows.net/images/normal/0bc66f44%2D49ef%2Da394%2Dbe92%2Ddaa3b4c802a1.jpg', 'https://inspectre.blob.core.windows.net/images/normal/4483a36c%2D71e3%2Dd3c2%2D6579%2D60cebff38837.jpg', 'https://inspectre.blob.core.windows.net/images/normal/a9510b57%2D67ea%2Dd7e8%2D80f2%2D58acb83389f5.jpg', 'https://inspectre.blob.core.windows.net/images/normal/0ac28a25%2Da0d8%2Da0e7%2D472d%2Dd4d5c12ebd43.jpg', 'https://inspectre.blob.core.windows.net/images/normal/11695e01%2Db7df%2D157f%2Dc438%2De0a1c8fb67a5.jpg', 'https://inspectre.blob.core.windows.net/images/normal/a2803be1%2Dcb8d%2D3d81%2D7c9a%2De293f6b393e3.jpg', 'https://inspectre.blob.core.windows.net/images/normal/ac55796d%2D2007%2Db2ec%2Db7c8%2D84dd2b2e975f.jpg']",https://tenantapp.com.au/Rentals/ViewListing/1243950,1243950,10/11/22,2022-10-31 11:02:05,Large Family Home,"Be the first to inspect this beautifully presented two storey 4 bedroom ensuite home in sought after Palmerston. If it is size and space you require then look no further with a floorplan that has been designed to anticipate your every need. Some of the many features throughout include:
\n
\n- Large entry
\n
\n- Three separate living areas
\n
\n- Ducted heating & cooling
\n
\n- Superbly appointed kitchen with stainless steel appliances 
\n
\n- Gas cooking
\n
\n- Dishwasher
\n
\n- Great cupboard space
\n
\n- Master bedroom with walk in robe and ensuite
\n
\n- All other bedrooms have built in robes
\n
\n- Spacious main bathroom with separate shower and bath
\n
\n- Separate toilet
\n
\n- Rumpus room downstairs with own bathroom 
\n
\n- Double garage with internal access
\n
\n- Large storage area
\n
\n- Covered pergola area to easy care backyard
\n
\nClose to local schools, cafes & shops with bus stop nearby. Gungahlin Town Centre 5 minutes away. This property is available for a long term lease. You will not be disappointed upon inspection. 
\n
\nEER unknown
\n
\nThe tenant will be required to seek the Lessor's consent to keep a pet.
\n
\nWISH TO INSPECT?
\n
\n1. Click on the 'BOOK INSPECTION button below
\n
\n2. Register to join an existing inspection
\n
\n3. If no inspection time is available or if the time does not suit, please register and we will contact you once access is arranged
\n
\n4. If you do not register, we cannot notify you of any time changes, cancellations of further inspection times
\n
\nPlease note we will be following strict Covid-19 safety precautions at all inspections.
\n
\nDisclaimer:
\nWhile all care has been taken in compiling information regarding properties marketed for rent, En Vogue Property Management accepts no responsibility and disclaim all liabilities in regards to any errors or inaccuracies contained herein. All parties should rely on their own investigation to validate information provided.",4,3,2,[],"https://www.google.com/maps/search/?api=1&query=15%20Mt%20Warning%20crescent%2C%20Palmerston;&center=-35.192359,149.1193119&zoom=20;","GPS Location: -35.192359, 149.1193119",Palmerston,ACT,2913,Paul Kerin,False,True,,2022-10-31 11:02:05
295,"27 Newlop Street, Ngunnawal",$550pw,https://tenantapp.com.au/Rentals/Agency/marq,https://inspectre.blob.core.windows.net/logos/marq.jpg,"['https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_08bf7de68538d602d8d462e109469efc.jpg?1629709675', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_a0807cdd679e4183f6f459fc59f4794b.jpg?1629709674', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_8dccfd29588892a5ced75f61ed1ec0b9.jpg?1629709675', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_e674efa8a9688f9260b23e0341b5849d.jpg?1629709673', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_c65998e0b44b890239ed0465e1425cc8.jpg?1629709674', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_f50af968b56bca586700f0d34212491b.jpg?1629709673', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_243ae02f1ef57da3a3e9ccc309618b38.jpg?1629709675', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_75bfc81a307c899309f8a110c61829ed.jpg?1629709675', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_1a058543c9a3e9113fedb8e5411d94ef.jpg?1629709676', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_4765d538bdfb7bdd8cbfd23e93a0d8e5.jpg?1629794413', 'https://inspectre.blob.core.windows.net/images/normal/AB-MARQ/img_124613_4765d538bdfb7bdd8cbfd23e93a0d8e5.jpg?1629794413']",https://tenantapp.com.au/Rentals/ViewListing/124613,124613,10/11/22,2022-10-31 11:02:07,A delightfully sunny family home,"A delightful three bedroom home with a sunny northerly aspect presents a great opportunity for your family. Positioned in a convenient location opposite a beautiful park. The property includes a secure yard which features established gardens and room to entertain. Quietly set in a tightly held enclave, close to local shops, school, public transport and the Gungahlin shopping precinct.\n\n- Open plan living and dining area\n- Three good sized bedrooms\n- Two Bedrooms include built in robes\n- Sunny North facing\n- Secure enclosed yard\n- Single Carport\n- Conveniently located \n- Applicants are required to seek permission to keep pets\n- EER Unknown\n- Available 28th October 2022",3,1,1,['Cooling'],"https://www.google.com/maps/search/?api=1&query=27%20Newlop%20Street%2C%20Ngunnawal;&center=-35.171509,149.101501&zoom=20;","GPS Location: -35.171509, 149.101501",Ngunnawal,ACT,2913,Jess Campbell,False,True,,2022-10-31 11:02:07
296,"22 Tsoulias Street, Gungahlin",$730pw,https://tenantapp.com.au/Rentals/Agency/PBGungahlin,https://inspectre.blob.core.windows.net/logos/PBGungahlin.jpg,"['https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_bbfcfe530ea6e2e255940a6d16b87fd2.jpg?1664886568', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_c32b54378a549283972b386890cb6b23.jpg?1590075347', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_fff74c6b76a6122e419bcc2c859ed976.jpg?1664886479', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_9557ea2780ba18ee0f406b99d9085d94.jpg?1664886479', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_6d3a5ab1abd75094bd9a2ffa069b282d.jpg?1664886569', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_910eced2b83ad78db161fa00923198f3.jpg?1664886576', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_d3f81790067864014c67a8f2240e7408.jpg?1664886722', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_31716dd606e6245ad6c9bcb4b552d827.jpg?1664886723', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_9ce20bd87cbac41a26649520880bdb15.jpg?1664886566', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_e32912d3f014eac09f8cacb2e299d532.jpg?1664886577', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_053dc5baf7ad7da3c5b1472b360f6492.jpg?1664886485', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_0f77cba9a551045c22350f000035f469.jpg?1664886485', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_820c4f768a8b6f90c2d3d07166885dbc.jpg?1664886478', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_e9e163d11c1475b68ab543131a387379.jpg?1664886485', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_8de66633aa788174e5730214ead70068.jpg?1664886575', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_fe1ae2cdb98069066daec9a29b7390bf.jpg?1664886574', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_6e7b8e5d3c773d3792895a87d466ab90.jpg?1664886574', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_2edea7722bbd4eec91798ba1afde017e.jpg?1664886573', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_948a963c83954c5145ae00a8839ce4f9.jpg?1664886573', 'https://inspectre.blob.core.windows.net/images/normal/AB-BSGUNGAHLIN/img_1279273_c32b54378a549283972b386890cb6b23.jpg?1590075347']",https://tenantapp.com.au/Rentals/ViewListing/1279273,1279273,10/11/22,2022-10-31 11:02:09,Homely four bedroom property with vast living spaces,"Perfectly positioned opposite parkland and only minutes to the Gungahlin Town Centre, Flemington Road and Horse Park Drive is this four bedroom plus ensuite family home.\n\nThe clever and contemporary floor plan for 22 Tsoulias Street maximises light and space, while the kitchen invokes a sense of grandeur and is the heart and soul of the home. Its understated elegance does not compromise on functionality, featuring a stainless steel Electrolux oven, Omega induction cooktop and stainless steel Fisher and Paykel double dish drawer. The north facing undercover alfresco is the perfect haven for entertaining large family gatherings and overlooks private and established gardens.\n\nThe main bedroom is very generous in size and includes a reverse cycle air conditioner, walk-in robe, ceiling fan and ensuite, while the remaining three bedrooms which are generously proportioned also include built-in robes and ceiling fans.\n\nCompleting this wonderful home is the double garage with remote and internal access and family sized laundry with built-in storage plus the comfort of ducted gas heating throughout.\n\nConveniently positioned within walking distance to the Gungahlin Town Centre, light rail station, restaurants, cafes, Gungahlin College, and easy access to Horse Park Drive and the Gungahlin Drive Extension.\n\n• Lounge room and formal dining \n• Tiles family room and meals area\n• Reverse cycle split system to living area\n• Ducted heating throughout the house\n• Dishwasher\n• Ducted vacuum\n• Main bedroom includes walk-in robe, ensuite, reverse cycle split system and ceiling fan \n• Built-in robes and ceiling fans to bedrooms 2, 3 & 4\n• Main bathroom with spa bath\n• Separate toilet\n• Laundry with access to rear\n• Undercover entertaining area\n• Automatic double garage with internal access\n• Energy efficiency rating - 4.5 stars\n\nAvailable 4th November 2022   \n \nInspections\nPlease note open homes have certain COVID-19 safety measures in place. Due to occupancy and social distancing requirements, there may be slight delays in entering the property and we thank you in advance for your patience. Masks and check-ins are also mandatory.\n\nPets\nIn accordance with the Residential Tenancies Act Clause 71AE Process for tenant seeking consent - the tenant must apply, in writing, to the lessor, for the lessors' consent to keep pet/s at this property.\nThe lessor may impose conditions on consent, including but not limited to, the number and type of animals being kept, and any cost involved for rectification required as a result of the animal.\n\nDisclaimer\nPlease note whilst all care has been taken in providing this marketing information, Blackshaw Gungahlin does not accept liability for any errors within the text or details of this listing. Interested parties should conduct their own research in confirming the information provided.",4,2,2,['Cooling'],"https://www.google.com/maps/search/?api=1&query=22%20Tsoulias%20Street%2C%20Gungahlin;&center=-35.1840675,149.1475813&zoom=20;","GPS Location: -35.1840675, 149.1475813",Gungahlin,ACT,2912,Property Management,False,True,,2022-10-31 11:02:09
297,"33/311 Anketell Street, GREENWAY",$460pw,https://tenantapp.com.au/Rentals/Agency/ljhbelconnen,https://inspectre.blob.core.windows.net/logos/ljhbelconnen.PNG,"['https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_1a3c2aeff69abf10cb02e9b717857d30.jpg?1666137600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_390eddbdea686a20d1cbf5d072d30409.jpg?1666137600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_cf5893c7a89a66e767dd1af54f7d3055.jpg?1666137600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_f95ec75a0ffd81e38375df0eb8bc11ea.jpg?1666137600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_1477c71af77c21f0bc0c7c6ed581b938.jpg?1666137600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_5f5ec3b5ab0ada727b76380c6bb07a95.jpg?1666137600', 'https://inspectre.blob.core.windows.net/images/normal/LJH-232/img_1689231_a95f20b210132c527885e6f1c5c61383.jpg?1666137600']",https://tenantapp.com.au/Rentals/ViewListing/1689231,1689231,10/11/22,2022-10-31 11:02:10,Versatile Design,"This third-floor apartment offers modern versatility to suit the professional, couple or small family. Not your average floor plan of a one-bedroom apartment, the open plan living areas have been smartly designed and finished with floating floors allowing for the generous spaces to be utilized and maximized. Take advantage of the tremendous study area that could be used as your home office, or a great play space for a young child. This apartment is in the  'SQ1 Southquay' complex, situated in the heart of Greenway with convenient access to all amenities.\n \n* Floating floors to main living areas\n* Modern and conventional kitchen with ample cupboard space and dishwasher \n* Enormous bathroom and laundry with dryer\n* Reverse cycle air conditioner\n* Single car space with storage cage \n* NBN ready\n* Modern complex with convenient lift access\n\n12 Month Lease\n\nEER Unknown\n\nTENANT MUST SEEK LANDLORD'S CONSENT FOR A PET\n\nTO VIEW THIS PROPERTY\n1. You can Register to join an existing inspection or Register to be notified when times are available.\n2. Register using the BOOK INSPECTION Button and choose your inspection time.\n3. If this listing does not have the BOOK INSPECTION button please go to belconnen.ljhooker.com.au to Register.\n4. If you do not Register, we cannot notify you of any time changes, cancellations or further inspection times.\n\nDisclaimer\nAll information contained herein is gathered from external sources we consider to be reliable. However, we cannot guarantee or give any warranty about the information provided. Interested parties must solely rely on their own enquiries and satisfy themselves in all respects.",1,1,1,['Dishwasher'],"https://www.google.com/maps/search/?api=1&query=33%2F311%20Anketell%20Street%2C%20GREENWAY;&center=-35.4197933,149.0717123&zoom=20;","GPS Location: -35.4197933, 149.0717123",GREENWAY,ACT,2900,Leasing Team,False,True,,2022-10-31 11:02:10
298,"22 Gymea Street, Narrabundah",$760 per week,https://tenantapp.com.au/Rentals/Agency/littlebird,https://inspectre.blob.core.windows.net/logos/littlebird.png,"['https://inspectre.blob.core.windows.net/images/normal/079a5bdd%2D88a0%2Dfc56%2D66ad%2D62cce48202bb.jpg', 'https://inspectre.blob.core.windows.net/images/normal/1a1a51b6%2D0cf3%2D0f9e%2D52db%2Ddce029a6041d.jpg', 'https://inspectre.blob.core.windows.net/images/normal/52d46125%2D4484%2D1fb3%2D76b4%2Ddcb1e3756930.jpg', 'https://inspectre.blob.core.windows.net/images/normal/081d312b%2Da028%2Dfb14%2Df84b%2D798be49803f9.jpg', 'https://inspectre.blob.core.windows.net/images/normal/ffbaba17%2D98a7%2D0700%2D0049%2Dda0254fcd194.jpg', 'https://inspectre.blob.core.windows.net/images/normal/598186a8%2D17c5%2Dd546%2Dac39%2Dce3dbfdc5f4a.jpg', 'https://inspectre.blob.core.windows.net/images/normal/22b9cdfd%2D45b2%2D8b84%2Da081%2D516ec1941321.jpg', 'https://inspectre.blob.core.windows.net/images/normal/992c4085%2D787f%2Dfafd%2D1cf1%2De71e072d3002.jpg', 'https://inspectre.blob.core.windows.net/images/normal/5c546624%2D1f1a%2De67d%2Dfa33%2De62c8f65ffd8.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f1faa0d5%2Db459%2D4eb8%2D5d6e%2Db52b0382a250.jpg', 'https://inspectre.blob.core.windows.net/images/normal/cc780eca%2D07c9%2De443%2Dd0fa%2Ddc6fb31bc687.jpg', 'https://inspectre.blob.core.windows.net/images/normal/f95892b3%2D54ab%2D5be5%2D7a30%2D2c6799d3e0b0.jpg', 'https://inspectre.blob.core.windows.net/images/normal/b342d69b%2D220f%2Debae%2D89e5%2D8cdbcc2e6d74.jpg', 'https://inspectre.blob.core.windows.net/images/normal/42ed680d%2D3367%2D3bd5%2D7980%2D7f1cdf0400be.jpg', 'https://inspectre.blob.core.windows.net/images/normal/46028bbd%2De503%2D5da8%2D09e2%2D7e8cc33435f0.jpg', 'https://inspectre.blob.core.windows.net/images/normal/9b1b4f24%2Db9f6%2Dd32a%2Dc7a9%2Da17d3b50b462.jpg', 'https://inspectre.blob.core.windows.net/images/normal/1572b8fb%2D95e5%2D2b4f%2Dc07c%2D1b59f568ba3f.jpg', 'https://inspectre.blob.core.windows.net/images/normal/90b5ec03%2Dc9f6%2D9890%2D9f3f%2D9d34b457a9df.jpg']",https://tenantapp.com.au/Rentals/ViewListing/3117962,3117962,10/11/22,2022-10-31 11:02:12,Wonderful and eye-catching family home,"Located in a quiet area, walking distance to local shops & a quick drive to Kingston & Manuka. This property is very appealing to those seeking an Inner South address. Featuring four bedrooms, each with built in robes. Main living area + additional kids play room / TV room. Renovated bathroom, two toilets. Functional kitchen with gas cooking. Enclosed yard. Single carport + large storage. 
\n
\nFamilies will love the opportunities for living within close proximity to Fyshwick Markets and also having direct access to the Wetlands. 
\n
\nThe HIGHLIGHTS:
\n
\n- Four good sized bedrooms with built in robes
\n- Ducted gas heating
\n- Two toilets
\n- Two living spaces
\n- Gas cooking & dish drawer
\n- Rinnai continuous gas heating
\n- Enclosed yard + storage
\n- Single carport
\n- Close proximity to Telopea Park and Narrabundah College
\n
\nAvailable Now!
\nTenants will be required to seek the lessors consent to keep a pet
\nEER 1.5
\n
\nDisclaimer:
